ts,batch,event,file,rows_before,rows_after,detail
2026-04-07 18:51:33,B0,FILE_STATE_BEFORE_APPEND,nba_gamelogs_2025_26.csv,25335,,
2026-04-07 18:51:48,B0,INTEGRITY_OK,/Users/salman/Documents/GitHub/PropEdgeV11.0/source-files/nba_gamelogs_2025_26.csv,25335,25443,APPEND_GAMELOGS
2026-04-07 18:51:48,B0,ROLLING_UPDATE_FAILED,,,,name 'load_combined' is not defined
2026-04-07 18:55:24,B0,BATCH_COMPLETE,,,,
2026-04-07 18:57:07,B2,BATCH_START,,,,2026-04-07
2026-04-07 18:57:18,B2,PROPS_FETCHED,,,,"116 props, 10 games"
2026-04-07 18:57:42,B2,PREDICTIONS,,,,"114 plays, skipped 2"
2026-04-07 18:57:43,B2,BATCH_SUMMARY,,,,"props_fetched=114, plays_added=114"
2026-04-07 18:57:43,B2,INTEGRITY_OK,/Users/salman/Documents/GitHub/PropEdgeV11.0/data/today.json,832,946,SAVE_TODAY
2026-04-07 18:57:46,B2,BATCH_COMPLETE,,,,
2026-04-07 23:13:52,B3,BATCH_START,,,,2026-04-07
2026-04-07 23:13:59,B3,PROPS_FETCHED,,,,"116 props, 10 games"
2026-04-07 23:14:15,B3,PREDICTIONS,,,,"115 plays, skipped 1"
2026-04-07 23:14:15,B3,BATCH_SUMMARY,,,,"props_fetched=115, plays_added=5"
2026-04-07 23:14:15,B3,INTEGRITY_OK,/Users/salman/Documents/GitHub/PropEdgeV11.0/data/today.json,946,951,SAVE_TODAY
2026-04-07 23:14:20,B3,BATCH_COMPLETE,,,,
2026-04-08 10:04:34,B0,BATCH_START,,,,
2026-04-08 10:04:50,B0,BOXSCORES_FETCHED,,,,217 rows for 2026-04-07
2026-04-08 10:04:52,B0,BATCH_SUMMARY,,,,"plays_graded=107, wins=59, losses=48, dnp=12"
2026-04-08 10:04:56,B0,FILE_STATE_BEFORE_APPEND,nba_gamelogs_2025_26.csv,25443,,
